,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,5,1.6507450438861855
1,2015,6,1.4734747093047276
2,2015,7,1.6254856310519488
3,2015,8,1.6463967674204525
4,2015,9,1.3523321011249287
5,2015,10,1.2965520347423374
6,2015,11,1.1166322903858676
7,2015,12,0.9279496038199162
8,2016,1,0.9263070745950743
9,2016,2,1.1102850389392376
10,2016,3,1.0897441300051722
11,2016,4,1.3022278604071396
12,2016,5,1.4011094987842225
13,2016,6,1.5523211985661378
14,2016,7,1.4556371426413632
15,2016,8,1.5993529426037145
16,2016,9,1.6166556955611835
17,2016,10,1.3441958851163744
18,2016,11,1.311960938071999
19,2016,12,0.9361825505644092
