,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,4.436778081974858,224.0232251021742,269.5631481698902,102.48127610702237,153.04499945821388,82.94164836670063
1,2016,,204.5469443719733,253.8217368000304,151.13870962403274,888.8838126988804,7.119803286707454
