,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,6,39.01499999999999
1,2013,7,34.33007769145391
2,2013,8,27.1361491628615
3,2013,9,19.448095238095235
4,2013,10,21.35395189003437
5,2013,11,15.465844298245626
6,2013,12,11.996354166666666
7,2014,1,11.517191601049868
8,2014,2,11.760101010101009
9,2014,3,18.564730046948366
10,2014,4,19.59815175097278
11,2014,5,16.478710725893812
12,2014,6,15.654836493542197
13,2014,7,14.796758327744255
14,2014,8,15.783668471255492
15,2014,9,14.004554344789051
16,2014,10,13.377650727650742
17,2014,11,11.802890173410399
18,2014,12,14.733026315789479
19,2015,1,11.904463040446307
20,2015,2,12.163646532438472
21,2015,3,15.109274469541402
22,2015,4,14.341678588459711
23,2015,5,15.542195412570772
24,2015,6,15.094843205574904
25,2015,7,15.734098816979827
26,2015,8,14.201726505787725
27,2015,9,15.21345646437995
28,2015,10,13.635065281108448
29,2015,11,13.203007372914252
30,2015,12,12.737083333333327
31,2016,1,13.103087885985746
32,2016,2,15.816171617161729
33,2016,3,15.97266187050359
34,2016,4,15.212122905027924
35,2016,5,16.04459533607682
36,2016,6,16.554523660621197
37,2016,7,18.542450221238955
38,2016,8,16.470599250936356
39,2016,9,14.909130727762802
40,2016,10,16.866547085201805
41,2016,11,13.922746113989653
42,2016,12,12.368621700879764
