,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2015,2.391653141911542,1977.937973655257,1343.8940823671412,515.8703278030695,273.7768807749517,29.444737022802286
1,2016,2.487058274491193,1396.792391726096,877.6015280645927,590.4187855350834,359.33950638074714,67.19356928680634
