,START TIME YEAR,START TIME MONTH,TRIP DURATION
0,2013,8,36.50313725490198
1,2013,9,17.62326596806388
2,2013,10,16.553311135775065
3,2013,11,11.103712406015037
4,2013,12,10.363353617308997
5,2014,1,8.314002478314748
6,2014,2,8.889776357827483
7,2014,3,9.841109808518961
8,2014,4,13.085109001406472
9,2014,5,13.60405099429024
10,2014,6,14.673365818873268
11,2014,7,15.718086995117607
12,2014,8,14.561497384481283
13,2014,9,14.18835152427549
14,2014,10,9.814689537244842
15,2014,11,8.243696186961866
16,2014,12,7.649389250814336
17,2015,1,8.190659340659336
18,2015,2,9.07555110220441
19,2015,3,10.757476749877648
20,2015,4,12.112132624427716
21,2015,5,14.6949071618037
22,2015,6,14.561031012990924
23,2015,7,16.041709241598596
24,2015,8,14.357144136078771
25,2015,9,12.545744165108406
26,2015,10,10.411540932452295
27,2015,11,9.59684540177206
28,2015,12,7.663298791019006
29,2016,1,7.729740215924434
30,2016,2,9.146110665597433
31,2016,3,10.54516129032259
32,2016,4,12.29982050259275
33,2016,5,14.179673054294843
34,2016,6,14.472961300414903
35,2016,7,14.301520225899653
36,2016,8,12.937086025848116
37,2016,9,12.08869408855924
38,2016,10,12.278896969696948
39,2016,11,12.283992805755393
40,2016,12,8.030405405405407
