,START TIME YEAR,START TIME MONTH,BIKE TRIPS
0,2015,5,166
1,2015,6,324
2,2015,7,398
3,2015,8,361
4,2015,9,290
5,2015,10,153
6,2015,11,80
7,2015,12,57
8,2016,1,29
9,2016,2,38
10,2016,3,84
11,2016,4,136
12,2016,5,192
13,2016,6,252
14,2016,7,260
15,2016,8,212
16,2016,9,229
17,2016,10,244
18,2016,11,148
19,2016,12,44
