,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,5,1.0261778023568295
1,2015,6,0.9737797420394134
2,2015,7,0.950477372000339
3,2015,8,0.9025478712030577
4,2015,9,0.9320966036862742
5,2015,10,0.937147831119337
6,2015,11,0.8354169487089712
7,2015,12,0.8928292415463245
8,2016,1,0.764325230000245
9,2016,2,0.7869297836329189
10,2016,3,0.7920015927983243
11,2016,4,0.8472682093180297
12,2016,5,0.9257498618406412
13,2016,6,0.8823374223396978
14,2016,7,0.958473356375739
15,2016,8,0.8167382447879423
16,2016,9,0.7745933792954325
17,2016,10,0.7999912896358733
18,2016,11,0.7216057119802372
19,2016,12,0.6916905468460998
