,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,,529.4662251294326,735.1545082933516,210.47351484794416,144.77613644945353,0.687549224816107
1,2014,,2615.963675503437,3699.7508417354748,1324.1730747731247,930.6390831105931,0.3637676913040639
2,2015,16.749139128945746,3039.1187881547894,5095.074596286268,1625.6751034266215,1295.2228744534495,34.72165734839389
3,2016,40.86395335001907,3502.378200730392,5009.824567224552,2120.9569372117526,1558.0043573144224,56.53807595413989
