,START TIME YEAR,START TIME MONTH,DISTANCE_Miles
0,2015,4,1.2223801836038566
1,2015,5,1.1639175454911095
2,2015,6,1.1964159062700739
3,2015,7,1.3229707128733184
4,2015,8,1.21334764053816
5,2015,9,1.2159776894479115
6,2015,10,1.177540750925061
7,2015,11,1.1598319352404816
8,2015,12,1.0989971998547332
9,2016,1,1.181279695465462
10,2016,2,1.2218252913110101
11,2016,3,1.1607153883631323
12,2016,4,1.2145302111403844
13,2016,5,1.2097908090358247
14,2016,6,1.2547280531203575
15,2016,7,1.2252821200868536
16,2016,8,1.2559711783046914
17,2016,9,1.2012646131301299
18,2016,10,1.2010392567361212
19,2016,11,1.216993503450021
20,2016,12,1.0830868609258182
