,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,2.8807338637306836,2775.419463615196,5753.679186584329,2701.9612173321802,1494.5206062362952,9.996201562968103
1,2014,40.121515259221205,7919.502608695755,11966.515795601514,3718.935575280533,3059.2747057218485,73.33701798533197
2,2015,83.27197819998356,9449.660890550736,14167.298018789723,4770.629992170301,4568.953428704098,67.05727616596985
3,2016,149.0121465707082,11202.730013229298,15677.47978661768,5308.153481944523,4608.1287947254095,159.7689476841222
