,START TIME YEAR,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles,DISTANCE_Miles
AGE_GROUP,,0 - 18,19 - 29,30 - 39,40 - 49,50 - 65,65+
,,,,,,,
0,2013,0.6564920021118845,2044.1813197305125,2065.0795540289237,574.3739565718357,171.3050196832991,
1,2014,16.81362577850883,9028.273629835274,9637.760410801711,1639.9613712036437,554.3510936467463,10.27644251311696
2,2015,29.891033629632805,12203.365981639352,12248.146843018896,1740.4397380024875,959.6955661567821,91.97940651838299
3,2016,27.811173401235738,12658.955198135076,12995.477946287941,3314.3752557767825,1212.5760256106537,53.866607193301334
